Season,Week,Points.11,TE,BN.1,RB,Points.1,WR.1,K,BN.4,Points.14,Points.20,BN.13,BN.3,Opponent Total,Points.10,BN.10,Points.7,Points.18,Total,Points.5,WR,Rank,Points.8,BN.5,Points.16,BN.7,Points.17,Points.15,Points.21,Points.22,Owner,BN.9,RES.1,BN.11,Points.3,BN,Points,Points.13,BN.2,Points.12,Points.2,QB,Points.4,RES,Opponent,DEF,Points.9,BN.6,BN.8,Points.19,W/R,RB.1,BN.12,Points.6
2025,1,9.3,T. Kelce TE - KC,R. Pearsall WR - SF,B. Robinson RB - ATL,18.4,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,B. Robinson RB - SF,2.8,,,D. Moore WR - CHI,122.96,10.8,,10.5,,92.82,10.7,L. McConkey WR - LAC,4,2.0,I. Pacheco RB - KC,,,,,,,Ritz,,,,7.4,J. Warren RB - PIT,8.82,3.7,D. Sampson RB - CLE,5.6,11.7,J. Burrow QB - CIN,10.4,,Marv,Steelers DEF,11.9,,,,K. Williams RB - LAR,A. Kamara RB - NO,,12.9
2025,1,5.4,S. LaPorta TE - DET,J. Jeudy WR - CLE,A. Jeanty RB - LV,10.0,M. Harrison WR - ARI,J. Elliott K - PHI,C. Kupp WR - SEA,0.0,,,T. Tracy RB - NYG,92.82,6.6,,8.8,,122.96,7.9,P. Nacua WR - LAR,1,9.0,X. Worthy WR - KC,,,,,,,Marv,,,,13.1,J. Williams RB - DAL,38.76,1.5,C. Olave WR - NO,3.5,6.1,J. Allen QB - BUF,13.1,,Ritz,Commanders DEF,18.4,,,,J. Cook RB - BUF,O. Hampton RB - LAC,,16.2
2025,1,5.1,D. Njoku TE - CLE,J. Mason RB - MIN,K. Walker RB - SEA,2.4,D. London WR - ATL,C. McLaughlin K - TB,N. Harris RB - LAC,-0.2,,,D. Smith WR - PHI,70.68,7.5,,6.8,,81.16,3.7,C. Lamb WR - DAL,6,5.0,K. Johnson RB - PIT,,,,,,,Erik,,,,11.0,D. Samuel WR - WAS,29.36,1.0,T. Henderson RB - NE,1.6,14.9,L. Jackson QB - BAL,5.5,,Juschka,Vikings DEF,15.6,,,,N. Collins WR - HOU,C. Hubbard RB - CAR,,2.5
2025,1,10.5,M. Andrews TE - BAL,G. Wilson WR - NYJ,C. McCaffrey RB - SF,14.2,M. Evans WR - TB,W. Lutz K - DEN,C. Ridley WR - TEN,1.6,,,D. Adams WR - LAR,81.16,15.5,,9.2,,70.68,0.5,J. Chase WR - CIN,7,-3.0,R. Dowdle RB - CAR,,,,0.0,,,Juschka,,,,2.6,T. Etienne RB - JAX,22.58,2.7,J. Reed WR - GB,5.1,13.0,B. Mayfield QB - TB,5.1,,Erik,Ravens DEF,15.6,T. Spears RB - TEN,,,D. Swift RB - CHI,J. Jacobs RB - GB,,6.5
2025,2,10.0,K. Pitts TE - ATL,N. Chubb RB - HOU,J. Taylor RB - IND,27.5,M. Nabers WR - NYG,S. Shrader K - IND,R. Harvey RB - DEN,2.2,,,E. Egbuka WR - TB,107.4,13.2,,19.4,,120.0,3.7,J. Jefferson WR - MIN,1,0.0,T. Hunter WR - JAX,,,,0.0,,,Benni,,,,8.1,J. Williams WR - DET,19.7,2.4,T. McMillan WR - CAR,8.9,11.2,J. Daniels QB - WAS,28.7,,Juschka,Broncos DEF,16.8,G. Kittle TE - SF,,,J. Croskey-Merritt RB - WAS,J. Conner RB - ARI,,1.7
2025,2,5.7,M. Andrews TE - BAL,T. Etienne RB - JAX,C. McCaffrey RB - SF,16.7,M. Evans WR - TB,W. Lutz K - DEN,R. Dowdle RB - CAR,0.0,,,G. Wilson WR - NYJ,120.0,14.9,,4.0,,107.4,0.4,J. Chase WR - CIN,3,13.0,J. Reed WR - GB,,,,0.0,,,Juschka,,,,22.5,D. Adams WR - LAR,19.9,1.9,C. Ridley WR - TEN,5.0,14.4,B. Mayfield QB - TB,5.6,,Benni,Ravens DEF,16.6,T. Spears RB - TEN,,,D. Swift RB - CHI,J. Jacobs RB - GB,,10.9
2025,2,12.8,B. Bowers TE - LV,J. Dobbins RB - DEN,D. Henry RB - BAL,2.3,T. Higgins WR - CIN,B. Aubrey K - DAL,Buccaneers DEF,1.2,,,Q. Judkins RB - CLE,76.84,14.5,,24.5,,111.58,3.8,A. St. Brown WR - DET,2,10.0,K. Shakir WR - BUF,,,,0.0,,,Kessi,,,,30.2,R. Stevenson RB - NE,22.08,4.0,J. Waddle WR - MIA,7.1,6.5,P. Mahomes QB - KC,11.6,,Ritz,Bills DEF,16.2,J. Mixon RB - HOU,,,C. Sutton WR - DEN,C. Brown RB - CIN,,0.6
2025,2,5.2,T. Kelce TE - KC,D. Sampson RB - CLE,A. Kamara RB - NO,10.0,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,I. Pacheco RB - KC,1.9,,,D. Moore WR - CHI,111.58,7.9,,8.8,,76.84,6.1,L. McConkey WR - LAC,8,5.0,B. Robinson RB - SF,,,,,,,Ritz,,,,4.8,J. Warren RB - PIT,7.04,2.9,R. Pearsall WR - SF,4.6,8.0,J. Burrow QB - CIN,10.3,,Kessi,Steelers DEF,13.4,,,,B. Robinson RB - ATL,K. Williams RB - LAR,,16.8
2025,2,7.9,T. Hockenson TE - MIN,T. Pollard RB - TEN,J. Gibbs RB - DET,16.4,T. Hill WR - MIA,C. Boswell K - PIT,R. Rice WR - KC,0.0,,,Z. Charbonnet RB - SEA,91.1,9.2,,14.1,,79.94,1.2,B. Thomas WR - JAX,7,5.0,J. Addison WR - MIN,,,,,,,Simi,,,,4.9,R. White RB - TB,11.54,0.0,Z. Flowers WR - BAL,1.0,3.8,J. Hurts QB - PHI,10.9,,Erik,Eagles DEF,12.6,,,,B. Irving RB - TB,B. Hall RB - NYJ,,12.1
2025,2,5.3,D. Njoku TE - CLE,D. Samuel WR - WAS,T. Henderson RB - NE,4.0,D. London WR - ATL,K. Fairbairn K - HOU,J. Mason RB - MIN,3.0,,,T. Benson RB - ARI,79.94,10.4,,9.8,,91.1,4.0,C. Lamb WR - DAL,6,8.0,H. Brown WR - KC,,,,,,,Erik,,,,11.2,K. Walker RB - SEA,26.3,3.8,D. Smith WR - PHI,4.4,13.7,L. Jackson QB - BAL,2.9,,Simi,Rams DEF,17.8,,,,N. Collins WR - HOU,C. Hubbard RB - CAR,,11.2
2025,2,8.0,T. McBride TE - ARI,G. Pickens WR - DAL,S. Barkley RB - PHI,15.4,T. McLaurin WR - WAS,T. Loop K - BAL,K. Coleman WR - BUF,2.3,,,T. Warren TE - IND,100.52,12.8,,12.5,,97.28,7.8,A. Brown WR - PHI,5,5.0,A. Jones RB - MIN,,,,,,,Tommy,,,,2.7,R. Odunze WR - CHI,18.78,2.6,D. Metcalf WR - PIT,7.9,18.2,J. Herbert QB - LAC,4.8,,Marv,49ers DEF,24.8,,,,D. Montgomery RB - DET,D. Achane RB - MIA,,12.1
2025,2,5.1,S. LaPorta TE - DET,C. Olave WR - NO,A. Jeanty RB - LV,4.4,M. Harrison WR - ARI,J. Elliott K - PHI,O. Hampton RB - LAC,0.0,,,J. Jeudy WR - CLE,97.28,5.4,,12.9,,100.52,2.6,P. Nacua WR - LAR,4,2.0,X. Worthy WR - KC,,,,,,,Marv,,,,19.6,C. Kupp WR - SEA,11.82,2.5,T. Tracy RB - NYG,5.1,19.0,J. Allen QB - BUF,2.7,,Tommy,Commanders DEF,9.0,,,,J. Cook RB - BUF,J. Williams RB - DAL,,25.5
2025,3,4.3,T. Kraft TE - GB,T. McMillan WR - CAR,J. Taylor RB - IND,29.8,M. Nabers WR - NYG,S. Shrader K - IND,T. Hunter WR - JAX,0.0,,,N. Chubb RB - HOU,126.62,4.8,,11.6,,86.94,2.9,J. Jefferson WR - MIN,5,9.0,J. Daniels QB - WAS,,,,0.0,,,Benni,,,,7.5,E. Egbuka WR - TB,12.04,2.1,J. Williams WR - DET,4.0,9.1,D. Prescott QB - DAL,1.3,,Erik,Broncos DEF,8.5,G. Kittle TE - SF,,,J. Conner RB - ARI,J. Croskey-Merritt RB - WAS,,3.7
2025,3,5.1,J. Johnson TE - NO,C. Hubbard RB - CAR,J. Mason RB - MIN,23.6,D. London WR - ATL,K. Fairbairn K - HOU,H. Brown WR - KC,2.9,,,T. Henderson RB - NE,86.94,7.6,,4.0,,126.62,5.1,N. Collins WR - HOU,1,30.0,D. Samuel WR - WAS,,,,,,,Erik,,,,14.4,D. Smith WR - PHI,27.02,4.2,T. Benson RB - ARI,4.7,17.0,L. Jackson QB - BAL,5.5,,Benni,Vikings DEF,12.0,,,,C. Lamb WR - DAL,K. Walker RB - SEA,,0.0
2025,3,15.5,B. Bowers TE - LV,C. Sutton WR - DEN,D. Henry RB - BAL,9.7,T. Higgins WR - CIN,B. Aubrey K - DAL,K. Shakir WR - BUF,9.9,,,J. Dobbins RB - DEN,84.82,17.8,,8.6,,58.06,5.8,A. St. Brown WR - DET,8,2.0,J. Waddle WR - MIA,,,,0.0,,,Kessi,,,,13.7,D. Maye QB - NE,13.16,10.5,Q. Judkins RB - CLE,14.3,2.0,P. Mahomes QB - KC,1.5,,Marv,Bills DEF,19.22,J. Mixon RB - HOU,,,R. Stevenson RB - NE,C. Brown RB - CIN,,1.6
2025,3,3.6,S. LaPorta TE - DET,C. Olave WR - NO,A. Jeanty RB - LV,6.3,M. Harrison WR - ARI,J. Elliott K - PHI,J. Jeudy WR - CLE,0.0,,,C. Kupp WR - SEA,58.06,5.7,,3.0,,84.82,3.3,P. Nacua WR - LAR,7,8.0,X. Worthy WR - KC,,,,,,,Marv,,,,11.8,O. Hampton RB - LAC,23.02,1.7,T. Tracy RB - NYG,3.1,7.2,J. Allen QB - BUF,4.4,,Kessi,Packers DEF,18.9,,,,J. Cook RB - BUF,J. Williams RB - DAL,,17.8
2025,3,1.3,T. Hockenson TE - MIN,R. White RB - TB,J. Gibbs RB - DET,21.9,T. Hill WR - MIA,C. Boswell K - PIT,Z. Charbonnet RB - SEA,0.0,,,R. Rice WR - KC,86.42,1.4,,3.0,,105.34,10.9,B. Thomas WR - JAX,3,9.0,J. Addison WR - MIN,,,,,,,Simi,,,,5.5,T. Pollard RB - TEN,29.04,0.0,Z. Flowers WR - BAL,0.0,5.2,J. Hurts QB - PHI,10.9,,Juschka,Eagles DEF,11.9,,,,B. Irving RB - TB,B. Hall RB - NYJ,,9.9
2025,3,11.6,M. Andrews TE - BAL,D. Adams WR - LAR,C. McCaffrey RB - SF,14.0,M. Evans WR - TB,W. Lutz K - DEN,C. Ridley WR - TEN,0.0,,,R. Dowdle RB - CAR,105.34,11.6,,9.2,,86.42,21.1,J. Chase WR - CIN,6,-4.0,J. Reed WR - GB,,,,0.0,,,Juschka,,,,3.9,G. Wilson WR - NYJ,17.72,2.7,T. Etienne RB - JAX,9.8,7.4,B. Mayfield QB - TB,9.3,,Simi,Ravens DEF,14.4,T. Spears RB - TEN,,,D. Swift RB - CHI,J. Jacobs RB - GB,,7.8
2025,3,8.8,T. Kelce TE - KC,J. Love QB - GB,B. Robinson RB - ATL,11.1,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,I. Pacheco RB - KC,2.2,,,A. Kamara RB - NO,110.4,11.12,,12.5,,100.02,2.6,L. McConkey WR - LAC,4,13.0,B. Robinson RB - SF,,,,,,,Ritz,,,,4.1,R. Pearsall WR - SF,15.82,4.8,D. Moore WR - CHI,5.6,17.2,D. Jones QB - IND,15.6,,Tommy,Colts DEF,11.7,,,,J. Warren RB - PIT,K. Williams RB - LAR,,8.1
2025,3,12.8,T. McBride TE - ARI,A. Brown WR - PHI,S. Barkley RB - PHI,5.5,R. Odunze WR - CHI,T. Loop K - BAL,T. Warren TE - IND,0.0,,,T. McLaurin WR - WAS,100.02,16.9,,7.1,,110.4,10.3,D. Metcalf WR - PIT,2,14.0,A. Jones RB - MIN,,,,,,,Tommy,,,,9.2,C. Skattebo RB - NYG,14.6,3.8,G. Pickens WR - DAL,7.4,9.1,J. Herbert QB - LAC,12.2,,Ritz,Seahawks DEF,18.1,,,,D. Montgomery RB - DET,D. Achane RB - MIA,,28.4
2025,4,5.7,T. Kraft TE - GB,T. McMillan WR - CAR,J. Taylor RB - IND,9.6,M. Nabers WR - NYG,S. Shrader K - IND,B. Tuten RB - JAX,0.0,,,J. Williams WR - DET,82.52,6.2,,11.0,,84.88,5.6,J. Jefferson WR - MIN,7,10.0,J. Daniels QB - WAS,,,,0.0,,,Benni,,,,12.6,J. Ferguson TE - DAL,11.78,2.2,J. Croskey-Merritt RB - WAS,3.7,6.2,C. Williams QB - CHI,2.0,,Tommy,Broncos DEF,10.0,G. Kittle TE - SF,,,E. Egbuka WR - TB,N. Chubb RB - HOU,,16.1
2025,4,13.3,T. McBride TE - ARI,D. Metcalf WR - PIT,S. Barkley RB - PHI,13.4,R. Odunze WR - CHI,T. Loop K - BAL,K. Allen WR - LAC,0.0,,,C. Skattebo RB - NYG,84.88,18.6,,9.5,,82.52,5.2,A. Brown WR - PHI,8,11.0,A. Jones RB - MIN,,,,0.0,,,Tommy,,,,0.7,G. Pickens WR - DAL,12.52,3.7,T. Warren TE - IND,11.0,16.1,J. Herbert QB - LAC,12.9,,Benni,Seahawks DEF,25.4,T. McLaurin WR - WAS,,,D. Montgomery RB - DET,D. Achane RB - MIA,,1.2
2025,4,7.1,B. Bowers TE - LV,K. Shakir WR - BUF,D. Henry RB - BAL,5.8,C. Sutton WR - DEN,B. Aubrey K - DAL,R. Stevenson RB - NE,3.2,,,J. Waddle WR - MIA,101.2,12.9,,8.0,,112.8,4.6,A. St. Brown WR - DET,2,6.0,T. Higgins WR - CIN,,,,0.0,,,Kessi,,,,19.0,D. Maye QB - NE,27.3,4.1,C. Brown RB - CIN,4.8,10.5,P. Mahomes QB - KC,14.1,,Simi,Bills DEF,23.22,J. Mixon RB - HOU,,,Q. Judkins RB - CLE,J. Dobbins RB - DEN,,17.5
2025,4,7.6,T. Hockenson TE - MIN,Z. Charbonnet RB - SEA,J. Gibbs RB - DET,15.7,T. Hill WR - MIA,C. Boswell K - PIT,R. White RB - TB,0.0,,,Z. Flowers WR - BAL,112.8,10.4,,6.3,,101.2,3.9,B. Thomas WR - JAX,3,12.0,R. Rice WR - KC,,,,,,,Simi,,,,5.6,J. Addison WR - MIN,19.4,4.6,T. Pollard RB - TEN,7.4,20.5,J. Hurts QB - PHI,6.7,,Kessi,Eagles DEF,11.4,,,,B. Hall RB - NYJ,B. Irving RB - TB,,11.1
2025,4,4.8,D. Kincaid TE - BUF,A. Kamara RB - NO,B. Robinson RB - ATL,24.1,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,B. Robinson RB - SF,1.1,,,T. Tucker WR - LV,88.48,7.2,,5.3,,95.48,8.8,R. Pearsall WR - SF,5,10.0,L. McConkey WR - LAC,,,,,,,Ritz,,,,4.6,I. Pacheco RB - KC,26.28,2.1,T. Kelce TE - KC,2.2,7.4,J. Love QB - GB,9.0,,Erik,Steelers DEF,10.8,,,,J. Warren RB - PIT,K. Williams RB - LAR,,0.0
2025,4,6.9,J. Johnson TE - NO,T. Henderson RB - NE,T. Benson RB - ARI,5.4,D. London WR - ATL,M. Prater K - BUF,C. Godwin WR - TB,0.0,,,D. Smith WR - PHI,95.48,10.6,,7.5,,88.48,2.8,N. Collins WR - HOU,6,19.0,C. Lamb WR - DAL,,,,,,,Erik,,,,7.9,D. Samuel WR - WAS,10.68,2.6,C. Hubbard RB - CAR,2.9,11.0,L. Jackson QB - BAL,17.0,,Ritz,Lions DEF,14.1,,,,J. Mason RB - MIN,K. Walker RB - SEA,,7.2
2025,4,3.0,M. Andrews TE - BAL,G. Wilson WR - NYJ,C. McCaffrey RB - SF,20.1,D. Adams WR - LAR,W. Lutz K - DEN,J. Reed WR - GB,0.0,,,R. Dowdle RB - CAR,135.76,14.2,,4.0,,96.56,3.0,J. Chase WR - CIN,4,-3.0,M. Evans WR - TB,,,,0.0,,,Juschka,,,,2.3,T. Etienne RB - JAX,18.86,0.0,C. Ridley WR - TEN,3.0,27.7,B. Mayfield QB - TB,11.6,,Marv,Ravens DEF,18.5,T. Spears RB - TEN,,,D. Swift RB - CHI,J. Jacobs RB - GB,,12.0
2025,4,6.0,S. LaPorta TE - DET,M. Harrison WR - ARI,A. Jeanty RB - LV,31.5,X. Worthy WR - KC,J. Elliott K - PHI,C. Kupp WR - SEA,0.0,,,J. Jeudy WR - CLE,96.56,12.6,,7.9,,135.76,3.9,P. Nacua WR - LAR,1,-3.0,T. Tracy RB - NYG,,,,,,,Marv,,,,23.0,O. Hampton RB - LAC,24.86,2.6,C. Olave WR - NO,4.8,16.0,J. Allen QB - BUF,12.1,,Juschka,Packers DEF,22.5,,,,J. Cook RB - BUF,J. Williams RB - DAL,,19.5
2025,5,8.0,J. Ferguson TE - DAL,N. Chubb RB - HOU,J. Taylor RB - IND,28.6,E. Egbuka WR - TB,S. Shrader K - IND,J. Williams WR - DET,0.0,,,R. Harvey RB - DEN,107.42,12.1,,2.0,,113.94,16.9,J. Jefferson WR - MIN,1,3.0,G. Kittle TE - SF,,,,0.0,,,Benni,,,,12.3,J. Croskey-Merritt RB - WAS,17.14,1.0,Patriots DEF,3.0,2.4,J. Daniels QB - WAS,24.3,,Kessi,Vikings DEF,25.0,T. Kraft TE - GB,,,T. McMillan WR - CAR,W. Marks RB - HOU,,7.3
2025,5,8.2,D. Kincaid TE - BUF,D. Maye QB - NE,D. Henry RB - BAL,9.3,C. Sutton WR - DEN,B. Aubrey K - DAL,C. Brown RB - CIN,0.0,,,K. Shakir WR - BUF,113.94,12.12,,7.5,,107.42,10.8,A. St. Brown WR - DET,4,6.0,B. Bowers TE - LV,,,,0.0,,,Kessi,,,,10.0,J. Waddle WR - MIA,26.72,4.8,T. Higgins WR - CIN,5.0,14.4,P. Mahomes QB - KC,9.9,,Benni,Bills DEF,17.0,J. Mixon RB - HOU,,,Q. Judkins RB - CLE,J. Dobbins RB - DEN,,12.8
2025,5,10.1,T. Hockenson TE - MIN,Z. Charbonnet RB - SEA,J. Gibbs RB - DET,14.7,Q. Johnston WR - LAC,J. Myers K - SEA,R. Rice WR - KC,0.0,,,Z. Flowers WR - BAL,78.36,10.8,,5.0,,88.5,3.8,B. Thomas WR - JAX,7,2.0,B. Irving RB - TB,,,,,,,Simi,,,,8.0,T. Pollard RB - TEN,19.5,0.0,J. Addison WR - MIN,7.2,13.5,J. Hurts QB - PHI,2.9,,Tommy,Eagles DEF,11.8,,,,R. White RB - TB,B. Hall RB - NYJ,,19.1
2025,5,5.8,T. McBride TE - ARI,C. Skattebo RB - NYG,S. Barkley RB - PHI,14.8,G. Pickens WR - DAL,T. Loop K - BAL,A. Jones RB - MIN,0.0,,,R. Odunze WR - CHI,88.5,8.4,,4.0,,78.36,4.1,A. Brown WR - PHI,8,-3.0,D. Metcalf WR - PIT,,,,0.0,,,Tommy,,,,4.3,T. Warren TE - IND,14.64,0.0,K. Allen WR - LAC,0.0,10.6,J. Herbert QB - LAC,11.7,,Simi,Seahawks DEF,10.4,T. McLaurin WR - WAS,,,D. Montgomery RB - DET,D. Achane RB - MIA,,17.22
2025,5,0.0,T. Kelce TE - KC,R. Pearsall WR - SF,A. Kamara RB - NO,5.5,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,B. Robinson RB - ATL,0.0,,,J. Warren RB - PIT,107.56,0.0,,6.5,,109.88,12.1,M. Pittman WR - IND,2,7.0,Steelers DEF,,,,,,,Ritz,,,,9.9,I. Pacheco RB - KC,16.68,0.0,J. Love QB - GB,0.0,23.1,D. Jones QB - IND,19.2,,Juschka,Browns DEF,5.6,,,,L. McConkey WR - LAC,K. Williams RB - LAR,,9.9
2025,5,1.4,M. Andrews TE - BAL,C. Ridley WR - TEN,C. McCaffrey RB - SF,19.9,D. Adams WR - LAR,W. Lutz K - DEN,M. Evans WR - TB,0.0,,,J. Reed WR - GB,109.88,13.1,,10.1,,107.56,2.2,J. Chase WR - CIN,3,-2.0,J. Jacobs RB - GB,,,,0.0,,,Juschka,,,,23.0,R. Dowdle RB - CAR,26.66,0.0,T. Spears RB - TEN,0.0,5.8,B. Mayfield QB - TB,8.8,,Ritz,Ravens DEF,29.4,D. Swift RB - CHI,,,G. Wilson WR - NYJ,T. Etienne RB - JAX,,13.1
2025,5,0.0,H. Henry TE - NE,C. Godwin WR - TB,T. Henderson RB - NE,2.7,D. Samuel WR - WAS,J. Bates K - DET,C. Lamb WR - DAL,0.0,,,L. Jackson QB - BAL,107.02,2.6,,5.0,,94.02,4.6,N. Collins WR - HOU,6,10.0,C. Hubbard RB - CAR,,,,0.0,,,Erik,,,,12.0,E. Demercado RB - ARI,25.92,0.0,T. Benson RB - ARI,0.0,9.6,J. Fields QB - NYJ,15.6,,Marv,Lions DEF,6.1,D. London WR - ATL,,,K. Walker RB - SEA,J. Mason RB - MIN,,8.6
2025,5,5.9,S. LaPorta TE - DET,O. Hampton RB - LAC,A. Jeanty RB - LV,10.9,X. Worthy WR - KC,J. Elliott K - PHI,J. Jeudy WR - CLE,0.0,,,C. Olave WR - NO,94.02,7.0,,5.1,,107.02,15.2,P. Nacua WR - LAR,5,6.0,T. Tracy RB - NYG,,,,,,,Marv,,,,14.5,M. Harrison WR - ARI,19.42,1.5,C. Kupp WR - SEA,5.9,25.9,J. Allen QB - BUF,5.1,,Erik,Cardinals DEF,9.8,,,,J. Cook RB - BUF,J. Williams RB - DAL,,4.9
2025,6,2.5,J. Ferguson TE - DAL,T. Kraft TE - GB,J. Taylor RB - IND,19.7,S. Diggs WR - NE,C. McLaughlin K - TB,G. Kittle TE - SF,0.0,,,W. Marks RB - HOU,67.8,10.3,,7.5,,87.04,9.3,T. McMillan WR - CAR,4,4.0,N. Chubb RB - HOU,,,,0.0,,,Benni,,,,14.9,Broncos DEF,21.64,0.0,R. Harvey RB - DEN,0.0,4.8,J. Daniels QB - WAS,2.8,,Marv,Colts DEF,13.0,J. Jefferson WR - MIN,,,E. Egbuka WR - TB,J. Croskey-Merritt RB - WAS,,2.4
2025,6,8.6,S. LaPorta TE - DET,C. Olave WR - NO,A. Jeanty RB - LV,14.6,M. Harrison WR - ARI,J. Elliott K - PHI,H. Haskins RB - LAC,0.6,,,J. Jeudy WR - CLE,87.04,9.8,,6.2,,67.8,11.5,P. Nacua WR - LAR,7,2.0,T. Tracy RB - NYG,,,,0.0,,,Marv,,,,2.8,C. Kupp WR - SEA,15.4,2.3,X. Worthy WR - KC,4.3,3.4,J. Allen QB - BUF,3.2,,Benni,Cardinals DEF,10.0,O. Hampton RB - LAC,,,J. Cook RB - BUF,J. Williams RB - DAL,,8.7
2025,6,6.9,D. Kincaid TE - BUF,D. Henry RB - BAL,Q. Judkins RB - CLE,3.6,C. Sutton WR - DEN,B. Aubrey K - DAL,K. Shakir WR - BUF,0.0,,,T. Higgins WR - CIN,74.04,13.0,,9.0,,66.3,0.0,A. St. Brown WR - DET,8,2.0,B. Bowers TE - LV,,,,0.0,,,Kessi,,,,4.7,D. Maye QB - NE,31.48,3.3,C. Brown RB - CIN,6.2,4.0,P. Mahomes QB - KC,1.7,,Erik,Bills DEF,27.24,J. Mixon RB - HOU,,,J. Waddle WR - MIA,J. Dobbins RB - DEN,,9.82
2025,6,0.0,D. Njoku TE - CLE,C. Godwin WR - TB,Z. Knight RB - ARI,11.4,D. Samuel WR - WAS,J. Bates K - DET,N. Collins WR - HOU,0.0,,,C. Lamb WR - DAL,66.3,0.0,,5.0,,74.04,2.8,D. London WR - ATL,6,2.0,C. Hubbard RB - CAR,,,,0.0,,,Erik,,,,21.8,T. Benson RB - ARI,22.34,0.0,L. Jackson QB - BAL,0.0,3.7,D. Prescott QB - DAL,1.4,,Kessi,Packers DEF,0.0,J. Mason RB - MIN,,,T. Henderson RB - NE,K. Walker RB - SEA,,3.6
2025,6,0.0,D. Goedert TE - PHI,Z. Charbonnet RB - SEA,J. Gibbs RB - DET,6.5,Z. Flowers WR - BAL,M. Prater K - BUF,Q. Johnston WR - LAC,0.0,,,B. Irving RB - TB,125.56,3.7,,2.0,,85.22,17.0,B. Thomas WR - JAX,5,1.0,J. Addison WR - MIN,,,,,,,Simi,,,,15.0,T. Pollard RB - TEN,20.62,0.0,R. Rice WR - KC,0.0,14.6,J. Hurts QB - PHI,2.6,,Ritz,Eagles DEF,4.7,,,,B. Hall RB - NYJ,R. White RB - TB,,5.9
2025,6,7.8,D. Waller TE - MIA,L. McConkey WR - LAC,J. Warren RB - PIT,6.3,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,I. Pacheco RB - KC,0.0,,,A. Kamara RB - NO,85.22,16.0,,18.4,,125.56,7.2,M. Pittman WR - IND,2,10.0,R. Pearsall WR - SF,,,,,,,Ritz,,,,2.0,D. Jones QB - IND,14.96,5.1,T. Kelce TE - KC,7.6,14.7,J. Love QB - GB,22.2,,Simi,Steelers DEF,22.48,,,,B. Robinson RB - ATL,K. Williams RB - LAR,,29.8
2025,6,13.2,T. Warren TE - IND,D. Metcalf WR - PIT,S. Barkley RB - PHI,6.7,G. Pickens WR - DAL,T. Loop K - BAL,K. Allen WR - LAC,0.0,,,R. Odunze WR - CHI,129.94,15.5,,3.7,,116.36,12.3,A. Brown WR - PHI,3,11.0,A. Jones RB - MIN,,,,0.0,,,Tommy,,,,8.0,C. Skattebo RB - NYG,18.76,2.7,T. McBride TE - ARI,3.2,27.0,J. Herbert QB - LAC,22.8,,Juschka,Seahawks DEF,29.0,T. McLaurin WR - WAS,,,D. Montgomery RB - DET,D. Achane RB - MIA,,6.1
2025,6,5.0,M. Andrews TE - BAL,T. Etienne RB - JAX,C. McCaffrey RB - SF,17.1,D. Adams WR - LAR,W. Lutz K - DEN,G. Wilson WR - NYJ,0.0,,,C. Ridley WR - TEN,116.36,5.5,,9.7,,129.94,2.6,J. Chase WR - CIN,1,5.0,J. Reed WR - GB,,,,0.0,,,Juschka,,,,15.1,D. Swift RB - CHI,19.64,1.3,T. Spears RB - TEN,1.8,29.9,B. Mayfield QB - TB,3.9,,Tommy,Ravens DEF,23.5,M. Evans WR - TB,,,J. Jacobs RB - GB,R. Dowdle RB - CAR,,27.0
2025,7,5.8,G. Kittle TE - SF,R. Harvey RB - DEN,J. Taylor RB - IND,31.2,J. Jefferson WR - MIN,E. Pineiro K - SF,N. Chubb RB - HOU,0.0,,,E. Wilson RB - GB,89.56,6.2,,11.8,,99.94,0.0,T. McMillan WR - CAR,5,5.0,J. Williams WR - DET,,,,,,,Benni,,,,3.3,S. Diggs WR - NE,17.74,1.1,E. Egbuka WR - TB,1.5,3.2,J. Daniels QB - WAS,7.9,,Ritz,Broncos DEF,6.9,,,,D. Swift RB - CHI,J. Croskey-Merritt RB - WAS,,19.8
2025,7,3.5,T. Kelce TE - KC,I. Pacheco RB - KC,J. Warren RB - PIT,15.8,J. Smith-Njigba WR - SEA,C. Dicker K - LAC,R. Pearsall WR - SF,0.0,,,A. Kamara RB - NO,99.94,11.4,,7.3,,89.56,5.4,L. McConkey WR - LAC,7,1.0,D. Waller TE - MIA,,,,,,,Ritz,,,,6.7,K. Boutte WR - NE,13.36,0.0,K. Vidal RB - LAC,2.9,6.5,J. Love QB - GB,18.3,,Benni,Steelers DEF,11.5,,,,B. Robinson RB - ATL,K. Williams RB - LAR,,15.2
